"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"29127","RTX 5060 Ti","4","0.16","False","AMD EPYC 7C13 64-Core Processor","128","102.4","256","2.41","13.4","2949.01","2315.7","2321.7","26.67","26.67","0.33",,"Default string","15.93"
,"80178","RTX 5060 Ti","4","0.16","False","AMD EPYC 7V12 64-Core Processor","128","64","128","0.67","13.6","3001.16","3145.5","3721.4","2.67","4","0.27",,"ROMED16QM3","15.93"
,"37634","RTX 5060 Ti","4","0.15","False","AMD EPYC 7402 24-Core Processor","48","48","128","2.73","13.2","2330","759.6","850","27.31","27.31","0.1",,"H12SSL-i","15.93"
,"36478","RTX 5060 Ti","4","0.06","False","Xeon® E5-2698 v3 ","64","64","128","1.14","6.4","6122","795.9","203.8","0","0","0.2",,"X99-F8D PLUS","15.93"
,"46741","RTX 5060 Ti","4","0.07","False","AMD EPYC 7K62 48-Core Processor","96","48","128","1.28","13.8","2849.3","2326.9","2065.9","16","16","0.47",,"H12SSL-i","15.93"
,"46493","RTX 5060 Ti","4","0.1","False","AMD EPYC 7R32 48-Core Processor","96","96","128","1.11","13.4","1075","821","596.1","1.33","1.33","0.33",,"MZ32-AR0-00","15.93"
,"48536","RTX 5060 Ti","4","0.11","False","AMD EPYC 7R32 48-Core Processor","96","96","128","0.95","13.4","1461","784.9","590.1","1.33","1.33","0.33",,"H12SSL-i","15.93"
,"23867","RTX 5060 Ti","4","0.11","False","Xeon® E5-2699 v4 ","88","88","256","4.38","6.5","5019.86","1160","5428.4","4","4","0.2",,"ProLiant ML350 Gen9","15.93"
,"15359","RTX 5060 Ti","4","0.2","False","AMD EPYC 9334 32-Core Processor","128","64","128","2.67","26.9","12083.2","8201.9","7596.8","40","40","0.33",,"GENOA2D24G-2L","15.93"
,"56431","RTX 5060 Ti","4","0.18","False","AMD EPYC 7502 32-Core Processor","64","32","64","0.74","14.1","3801","917.1","890.5","0","0","0.12",,"ROMED8-2T","15.93"
,"41542","RTX 5060 Ti","4","0.22","False","AMD EPYC 7702 64-Core Processor","128","64","128","1.85","12.1","9909","898.1","860.6","20","20","0.33",,"ROMED8-2T","15.93"
