"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"15359","RTX 5060 Ti","1","0.2","False","AMD EPYC 9334 32-Core Processor","128","16","32","0.67","27","12083.2","8201.9","7596.8","40","40","0.33",,"GENOA2D24G-2L","15.93"
,"46035","RTX 5060 Ti","1","0.08","False","AMD EPYC 7552 48-Core Processor","96","24","64","0.34","13.6","1562.37","843.4","506.8","0","0","0.2",,"ROME2D32GM-2T","15.93"
,"27956","RTX 5060 Ti","1","0.11","False","AMD EPYC 7642 48-Core Processor","96","24","32","0.07","6.8","1894","899.9","918.1","6.67","6.67","0.2",,"MZ32-AR0-00","15.93"
,"80178","RTX 5060 Ti","1","0.16","False","AMD EPYC 7V12 64-Core Processor","128","16","32","0.17","13.6","3001.16","3145.5","3721.4","2.67","4","0.27",,"ROMED16QM3","15.93"
,"10576","RTX 5060 Ti","1","0.15","False","AMD EPYC 7352 24-Core Processor","48","12","32","0.21","13.2","2588","815.3","826.3","27.31","27.31","0.1",,"H12D-8D","15.93"
,"54666","RTX 5060 Ti","1","0.25","False","Xeon® W-2133 ","12","12","128","1.55","6.5","1054.12","1704.8","3910.8","0","0","0.09",,"002KVM","15.93"
,"113150","RTX 5060 Ti","1","0.12","False","AMD Ryzen 5 3600 6-Core Processor","12","6","32","0.69","6.8","330","904.6","919.6","8.06","6.69","0.31",,"PRIME X470-PRO","15.93"
,"54594","RTX 5060 Ti","1","0.21","False","Core™ i5-9400F ","6","6","64","0.29","6.5","2119","815.4","939","2.67","4","0.33",,"Z390 UD","15.93"
,"101179","RTX 5060 Ti","1","0.13","False","12th Gen Core™ i3-12100F","8","4","32","0.07","6.6","1700","904.2","900.6","2.67","4","0.2",,"TUF GAMING B760M-PLUS D4","15.93"
,"37721","RTX 5060 Ti","1","0.15","False","Xeon® W-2133 ","12","12","64","0.59","6.5","2780","1708.8","3428.4","0","0","0.11",,"002KVM","15.93"
,"45053","RTX 5060 Ti","1","0.09","False","Core™ Ultra 5 245K","14","14","64","1.55","24.6","6736","458.5","503.1","13.33","13.33","0.27",,"B860 EAGLE WIFI6E","15.93"
,"125138","RTX 5060 Ti","1","0.14","False","AMD Ryzen 5 5600 6-Core Processor","12","6","32","0.14","13.7","2849.1","500.3","435.5","5.33","5.33","0.2",,"ROG STRIX B550-E GAMING","15.93"
,"136695","RTX 5060 Ti","1","0.12","False","Core™ i5-8500T ","6","6","32","0.04","6.5","220","842.6","797.1","2.67","4","0.2",,"PRIME Z390-P","15.93"
,"67601","RTX 5060 Ti","1","0.75","False","AMD EPYC 7B13 64-Core Processor","256","256","512","5.46","13.5","6358","3070.1","3929.3","40","40","0.2",,"ROME2D32GM-2T","15.93"
,"26238","RTX 5060 Ti","1","0.6","False","AMD EPYC 9654 96-Core Processor","384","384","768","2.51","27","2468.4","928.8","938.3","10","12","0.13",,"GENOA2D24G-2L","15.93"
,"25247","RTX 5060 Ti","1","0.61","False","AMD EPYC 9654 96-Core Processor","384","384","768","1.3","27","2461.3","7525.5","5427","8","12","0.13",,"GENOA2D24G-2L","15.93"
,"48149","RTX 5060 Ti","1","0.16","False","AMD EPYC 7B13 64-Core Processor","256","25.6","64","0.15","14.2","2240.36","7368.2","3740.4","40","40","0.2",,"H12DSG-O-","15.93"
,"42379","RTX 5060 Ti","1","0.21","False","AMD EPYC 7763 64-Core Processor","256","32","128","0.86","12.3","10188.8","859.7","857.4","2.84","4","0.2",,"ROME2D32GM-2T","15.93"
,"53716","RTX 5060 Ti","1","0.3","False","Xeon Phi™ 7210 ","256","256","128","3.26","6.6","321.6","816.6","831.5","40","40","0.12",,"K1SPE","15.93"
,"45745","RTX 5060 Ti","1","0.18","False","AMD EPYC 7B13 64-Core Processor","256","42.67","64","0.45","13.3","2464","6984.8","3541.9","40","40","0.2",,"H12DSG-O-","15.93"
,"30313","RTX 5060 Ti","1","0.3","False","AMD EPYC 7B13 64-Core Processor","128","16","64","0.94","13.5","19558.4","8556.1","6301.2","40","53.33","0.27",,"ROMED16QM3","15.93"
,"17278","RTX 5060 Ti","1","0.2","False","AMD EPYC 7B13 64-Core Processor","128","16","32","1.48","13.5","7781.8","1831.8","2185.4","33.33","33.33","0.27",,"ROMED16QM3","15.93"
,"37051","RTX 5060 Ti","1","0.14","False","AMD EPYC 7532 32-Core Processor","64","8","64","0.22","13.5","6331","7091.9","6090.8","6.67","6.67","0.2",,"H12SSL-CT","15.93"
,"43689","RTX 5060 Ti","1","0.2","False","AMD EPYC 7B13 64-Core Processor","128","16","128","0.35","13.5","1370.28","7745.6","5974.9","40","40","0.2",,"ROMED16QM3","15.93"
,"46208","RTX 5060 Ti","1","0.2","False","AMD Ryzen 9 7900X 12-Core Processor","24","12","32","1.37","27.3","5922","1796.9","2197.9","33.33","33.33","0.27",,"MPG X670E CARBON WIFI ","15.93"
,"65410","RTX 5060 Ti","1","0.2","False","12th Gen Core™ i9-12900K","24","12","32","3.02","26.5","6929","1797.4","2248.9","33.33","33.33","0.33",,"Z790 Taichi Carrara","15.93"
,"50929","RTX 5060 Ti","1","0.14","False","AMD EPYC 9124 16-Core Processor","32","4","64","0.24","26.9","6506","7074.3","6535","6.67","6.67","0.2",,"K14PA-U12 Series","15.93"
,"28702","RTX 5060 Ti","1","0.3","False","AMD EPYC 7B13 64-Core Processor","128","21.33","96","0.2","13.6","4563","916.8","896.1","40","40","0.27",,"ROMED16QM3","15.93"
,"48943","RTX 5060 Ti","1","0.2","False","AMD Ryzen 9 5950X 16-Core Processor","32","16","32","0.98","13.7","1785","837.9","932.3","33.33","33.33","0.21",,"X570D4U-2L2T","15.93"
,"105116","RTX 5060 Ti","1","0.18","False","Core™ Ultra 5 245KF","14","7","32","3.03","24.6","4286.3","2019.5","2231.7","33.33","33.33","0.27",,"MPG Z890 CARBON WIFI ","15.93"
,"10685","RTX 5060 Ti","1","0.3","False","AMD EPYC 7402P 24-Core Processor","48","12","64","0.57","6.8","196","834.1","804.7","40","40","0.16",,"ROMED8-2T","15.93"
,"108664","RTX 5060 Ti","1","0.16","False","AMD Ryzen 5 3600 6-Core Processor","12","12","64","0.22","13.4","2691","597.1","505.9","4","4","0.2",,"PRO B550M-VC WIFI ","15.93"
,"51412","RTX 5060 Ti","1","0.06","False","Core™ i3-14100F","8","8","32","0.18","12","1546.73","825.5","567.2","0","0","0.2",,"H610M-HDV","7.96"
,"77414","RTX 5060 Ti","1","0.16","False","Xeon® E5-2680 v4 ","28","14","32","0.34","6.4","1654.76","920.9","598.4","5.33","5.33","0.21",,"X99A GAMING PRO CARBON ","15.93"
,"17601","RTX 5060 Ti","1","0.09","False","AMD EPYC 7302 16-Core Processor","32","16","64","0.76","13.4","1260","500.9","502.2","13.33","13.33","0.27",,"H12SSL-i","15.93"
,"68368","RTX 5060 Ti","1","0.04","False","AMD Ryzen 9 7900X 12-Core Processor","24","12","32","0.28","13.7","5214","844","789.8","0.01","0","0.01",,"X870E Taichi Lite","15.93"
,"52175","RTX 5060 Ti","1","0.1","False","Xeon® E5-2697 v4 ","36","18","32","0.62","6.5","3052","887.2","160.8","0.4","0.4","0.03",,"X99-MR9S","15.93"
,"70346","RTX 5060 Ti","1","0.07","False","AMD EPYC 7R12 48-Core Processor","96","19.2","32","0.13","13.5","1644.5","106.2","76.2","16","17.33","0.87",,"S8030GM2NE","15.93"
,"135184","RTX 5060 Ti","1","0.14","False","AMD Ryzen 9 7945HX with Radeon Graphics","32","32","32","3.18","13.6","8272","674.9","663.8","2.67","4","0.2",,"F1FXM","15.93"
,"137503","RTX 5060 Ti","1","0.14","False","AMD EPYC 7R13 48-Core Processor","96","96","512","6.34","6.7","5679.45","4107.6","1499.4","5.33","5.33","0.2",,"ROMED16QM3","15.93"
,"121673","RTX 5060 Ti","1","0.12","False","AMD Ryzen 5 5600 6-Core Processor","12","12","64","0.71","13.4","2855","213.6","17","6.67","6.67","0.13",,"B550-A PRO ","15.93"
,"126812","RTX 5060 Ti","1","0.08","False","AMD Ryzen 5 5600X 6-Core Processor","12","12","64","1.54","6.7","2465.66","880.2","915.5","2.67","4","0.2",,"PRIME X570-P","15.93"
,"43071","RTX 5060 Ti","1","0.06","False","AMD EPYC 7B13 64-Core Processor","256","25.6","64","0.27","13.5","4278","912.6","513.7","0","0","0.2",,"ROME2D32GM-2T","15.93"
