"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"58911","RTX 5080","2","0.1","False","AMD EPYC 7502 32-Core Processor","64","64","32","0.65","19.3","2890","1315.1","1275.7","2.67","4","0.2",,"H12D-8D","15.92"
,"58924","RTX 5080","2","0.2","False","Xeon® E5-2673 v4 ","80","40","64","1.41","10.9","2195","1339.3","1350.7","1.33","1.33","0.2",,"X99-5PLUS","15.92"
,"42085","RTX 5080","2","0.24","False","AMD Ryzen Threadripper PRO 5995WX 64-Cores","128","128","128","3.17","26.6","4955","939.1","936.1","2.67","4","0.2",,"Pro WS WRX80E-SAGE SE WIFI","15.92"
,"68105","RTX 5080","2","0.25","False","AMD EPYC 7K62 48-Core Processor","96","48","96","0.63","25.8","2363","718.9","702.5","2.67","4","0.33",,"H12SSL-i","15.92"
,"53807","RTX 5080","2","0.25","False","AMD EPYC 7502 32-Core Processor","64","32","64","0.58","26.5","2535","529.9","445.7","1.33","1.33","0.4",,"S8030GM2NE","15.92"
,"56757","RTX 5080","2","0.4","False","AMD EPYC 7C13 64-Core Processor","128","85.33","96","1.01","26.3","4332","934.4","938.6","6.67","6.67","0.4",,"ROMED8-2T","15.92"
,"34625","RTX 5080","2","0.3","False","Core™ i5-14600KF","20","20","64","2.75","12.7","6603","860.4","886.2","27.31","27.31","0.1",,"Z690A VALKYRIE","15.92"
,"44153","RTX 5080","2","0.41","False","Core™ i5-14500","20","20","128","1.34","16","4580","571.3","872.8","2.67","4","0.16",,"TUF GAMING Z790-PLUS WIFI","15.92"
,"59049","RTX 5080","2","0.4","False","AMD EPYC 7642 48-Core Processor","192","76.8","128","1.01","27","380","7216.4","3451.2","2.67","4","0.2",,"H12DSG-O-","15.92"
,"56551","RTX 5080","2","0.32","False","AMD Ryzen 7 9700X 8-Core Processor","16","16","64","1.28","27.5","4010","930.8","913.7","2.67","4","0.2",,"ProArt X670E-CREATOR WIFI","15.92"
,"33284","RTX 5080","2","0.45","False","AMD EPYC 9124 16-Core Processor","32","32","96","2.35","54.9","3330.8","3301.5","6059.4","5.33","10.67","0.27",,"H13SSL-NT","15.92"
,"44329","RTX 5080","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","10.67","64","0.83","26.5","2680","2182.1","1233.4","1.33","1.33","0.2",,"ROMED8-2T","15.92"
,"53825","RTX 5080","2","0.25","False","AMD EPYC 7502 32-Core Processor","64","32","64","1.09","11.5","845","952.3","889.4","2.67","4","0.4",,"S8030GM2NE","15.92"
,"49171","RTX 5080","2","0.3","False","AMD EPYC 7F32 8-Core Processor","16","8","32","0.62","13.8","1978.1","733.3","933.4","1.33","1.33","0.2",,"ROMED8-2T","15.92"
,"59132","RTX 5080","2","0.3","False","AMD EPYC 7452 32-Core Processor","64","21.33","64","0.97","26.6","2705","2286.1","1060.9","2.67","4","0.2",,"ROMED8-2T","15.92"
,"37753","RTX 5080","2","0.08","False","AMD Ryzen 7 7800X3D 8-Core Processor","16","16","32","0.78","27.5","1623.55","84.3","93.6","0","0","0.2",,"X670E Taichi Carrara","15.92"
,"76140","RTX 5080","2","0.1","False","AMD EPYC 7542 32-Core Processor","64","64","256","1.63","26.6","2461","934.1","40.5","2.67","4","0.07",,"H12SSL-i","15.92"
,"37751","RTX 5080","2","0.08","False","AMD Ryzen 7 9800X3D 8-Core Processor","16","16","64","0.71","27.5","877.38","903.8","536.2","0","0","0.2",,"X870E Taichi Lite","15.92"
,"97383","RTX 5080","2","0.16","False","AMD Ryzen 9 9900X 12-Core Processor","24","24","128","0.53","27.5","8330.16","748.1","848.5","1.33","1.33","0.07",,"ROG CROSSHAIR X870E HERO","15.92"
,"134991","RTX 5080","2","0.26","False","AMD Ryzen Threadripper 3970X 32-Core Processor","64","64","96","1.6","27","3417","203.2","37.7","0.01","0.01","0.27",,"TRX40D8-2N2T","15.92"
,"57006","RTX 5080","2","0.25","False","AMD EPYC 7B12 64-Core Processor","128","128","128","1.36","26.8","7031","835.3","510","53.33","53.33","0.2",,"H12SSL-I","15.92"
