"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"117871","RTX 6000Ada","1","0.57","False","AMD EPYC 9654 96-Core Processor","48","48","128","0.83","25.5","1394","14848.7","6513.7","40.96","40.96","0.4",,"MS-S3371","47.99"
,"67868","RTX 6000Ada","1","0.75","False","13th Gen Core™ i9-13900K","32","32","64","0.46","18.9","3628","927.4","930.1","5.33","5.33","0.04",,"0PRR48","47.99"
,"57960","RTX 6000Ada","1","0.55","False","AMD EPYC 7542 32-Core Processor","128","32","128","0.98","22.2","2351","141.5","41.8","5.33","4","0.2",,"H12DSG-O-","47.99"
,"136759","RTX 6000Ada","1","0.7","False","AMD Ryzen Threadripper PRO 5955WX 16-Cores","32","32","256","0.67","22.8","4419","953.4","33.6","2.67","4","0.2",,"Pro WS WRX80E-SAGE SE WIFI","47.99"
,"137570","RTX 6000Ada","1","99","False","AMD EPYC 9654 96-Core Processor","48","48","128","0.9","25.6","837","399.1","3007.8","40.96","40.96","0.4",,"TURIN2D24G-2L","47.99"
,"137573","RTX 6000Ada","1","99","False","AMD EPYC 9654 96-Core Processor","48","48","128","0.9","25.5","658","12337.4","4413.7","40.96","40.96","0.4",,"MS-S3371","47.99"
,"137575","RTX 6000Ada","1","99","False","AMD EPYC 9654 96-Core Processor","48","48","128","0.9","25.5","785","763.2","3339.6","40.96","40.96","0.4",,"MS-S3371","47.99"
,"110603","RTX 6000Ada","1","1.5","False","Xeon® w5-3535X","40","40","128","1.68","23.7","6527.6","235.8","45.3","2.67","4","0.2",,"8961","47.99"
