"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"56458","RTX 4090","1","0.7","False","AMD EPYC 7B13 64-Core Processor","256","25.6","96","0.76","17.7","6709","7962.2","6345.5","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"61353","RTX 4090","1","0.6","False","AMD EPYC 7B13 64-Core Processor","256","19.69","64","0.59","12.6","11878.4","8246.7","6061.6","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"55957","RTX 4090","1","0.75","False","AMD EPYC 7V73X 64-Core Processor","256","64","128","2.99","23.2","10444.8","1608.7","766.8","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"55264","RTX 4090","1","0.75","False","AMD EPYC 7773X 64-Core Processor","256","32","128","0.87","24.2","16281.6","1455.5","795.1","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"54409","RTX 4090","1","1","False","AMD EPYC 7B13 64-Core Processor","256","256","1024","7.73","22.5","3732.6","3711.1","6460","5.33","10.67","0.33",,"ROME2D32GM-2T","47.99"
,"58709","RTX 4090","1","1","False","AMD EPYC 9354 32-Core Processor","128","128","512","5.98","25.5","5461","4900","4640.6","5.33","10.67","0.27",,"K14PG-D24 Series","47.99"
,"136578","RTX 4090","1","0.55","False","AMD Ryzen 9 9950X3D 16-Core Processor","32","16","64","1.08","12.7","4433.99","4316.7","4414.9","26.67","26.67","0.33",,"X870E Taichi","47.99"
,"53137","RTX 4090","1","0.5","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","64","2.77","25.6","4680","4278.6","4480.7","26.67","26.67","0.33",,"X870E AORUS MASTER","47.99"
,"31616","RTX 4090","1","0.85","False",,"128","64","256","2.53","25.1","4748","3103.7","1487.4","6.67","6.67","0.13",,"ROMED8-2T","47.99"
,"49612","RTX 4090","1","0.6","False","AMD EPYC 7C13 64-Core Processor","128","64","128","2.85","23.6","5398","903.5","657.3","6","6","0.2",,"ROMED8-2T","47.99"
,"57025","RTX 4090","1","0.65","False","AMD EPYC 7B13 64-Core Processor","32","32","96","1.37","25.4","3608","8593.5","6968.6","0.13","1.2","0.2",,"S8030GM2NE","47.99"
,"37292","RTX 4090","1","0.52","False","AMD EPYC 7532 32-Core Processor","60","30","96","1.4","25","1899.9","665","760.9","0.13","1.2","0.2",,"H12SSL-i","47.99"
,"56878","RTX 4090","1","0.55","False","AMD EPYC 7502 32-Core Processor","32","32","96","2.05","25","2302","894.6","926.2","0.13","1.2","0.2",,"MILAND8-2T","47.99"
,"48272","RTX 4090","1","0.6","False","AMD EPYC 9334 32-Core Processor","64","32","128","2.03","25.6","5772","927.7","725.4","6","6","0.2",,"H13SSL-N","47.99"
,"137284","RTX 4090","1","0.38","False","Xeon® Gold 6330 ","112","22.4","128","0.54","22.4","2632","832.4","794.6","2.67","4","0.33",,"BS55M2C1SA","47.99"
,"44133","RTX 4090","1","0.55","False","AMD EPYC 7551P 32-Core Processor","64","64","128","1.34","12.6","411","772.6","824.7","40","40","0.2",,"H11SSL-i","47.99"
,"102656","RTX 4090","1","0.3","False","Xeon® Platinum 8473C","208","41.6","64","0.52","23.9","4130","761","708.2","2.67","4","0.33",,"WA5480 G3","47.99"
,"51069","RTX 4090","1","0.6","False","AMD EPYC 9115 16-Core Processor","32","16","128","2.83","25.6","5494","861","746.2","6","6","0.2",,"H13SSL-N","47.99"
,"41465","RTX 4090","1","0.9","False","AMD EPYC 7B13 64-Core Processor","128","32","128","1.26","23.8","5119","3262.1","6836.2","5.33","10.67","0.27",,"ROMED8-2T","47.99"
,"26633","RTX 4090","1","0.5","False","AMD EPYC 7542 32-Core Processor","128","16","96","0.61","25","1254","168.7","32.7","5.33","4","0.19",,"H12DSG-O-","47.99"
,"43645","RTX 4090","1","0.75","False","AMD EPYC 9354 32-Core Processor","128","16","96","0.26","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"56614","RTX 4090","1","0.85","False","AMD EPYC 7742 64-Core Processor","128","32","96","0.63","22.9","5101","4585.4","4800.1","5.33","10.67","0.33",,"ROMED8-2T","47.99"
,"33405","RTX 4090","1","0.74","False","AMD EPYC 7B13 64-Core Processor","256","32","128","2.77","25","16087.72","601.2","893.9","33.33","33.33","0.33",,"ROME2D32GM-2T","23.99"
,"20082","RTX 4090","1","0.6","False","AMD EPYC 7B13 64-Core Processor","256","32","128","1.06","24.3","10537.22","608","848.9","33.33","33.33","0.33",,"ROME2D32GM-2T","23.99"
,"44336","RTX 4090","1","1","False","AMD EPYC 7763 64-Core Processor","256","32","96","0.58","24.1","14540.8","7500.7","5653.3","40","40","0.33",,"ROME2D32GM-2T","23.99"
,"15493","RTX 4090","1","0.3","False","AMD EPYC 7282 16-Core Processor","32","6.4","128","0.04","22.5","3616","4002.2","3661.2","2.8","4.13","0.15",,"H12SSL-NT","23.99"
,"42075","RTX 4090","1","0.28","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","12.8","128","0.39","25","3152","4652.8","3564.5","2.8","4.13","0.2",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"16299","RTX 4090","1","0.3","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","6.4","128","0.14","25.4","3584","4296","3552.5","2.67","4","0.2",,"MC62-G40","23.99"
,"15481","RTX 4090","1","0.3","False","AMD EPYC 7282 16-Core Processor","32","6.4","128","0.07","25","3323","4196.2","3787","0.01","0","0.15",,"H12SSL-NT","23.99"
,"27112","RTX 4090","1","0.33","False","AMD Ryzen Threadripper PRO 3995WX 64-Cores","128","25.6","128","0.25","25.5","3397.9","4053.7","2832.5","2.8","4.13","0.2",,"M12SWA-TF","23.99"
,"17811","RTX 4090","1","0.3","False","AMD EPYC 7282 16-Core Processor","32","6.4","64","0.11","25","3830","613.2","519.6","0","0","0.2",,"H12SSL-NT","23.99"
,"17164","RTX 4090","1","0.6","False","AMD EPYC 7763 64-Core Processor","128","32","128","0.48","25.5","7475","7300.2","7691.7","40","40","0.33",,"H12SSL-i","23.99"
,"16331","RTX 4090","1","0.3","False","AMD EPYC 7282 16-Core Processor","32","6.4","64","0.73","25","4652","729.9","447.9","0","0","0.15",,"H12SSL-NT","23.99"
,"16237","RTX 4090","1","0.33","False","AMD Ryzen Threadripper PRO 3995WX 64-Cores","128","25.6","128","0.24","25","3395.4","3752","2821.4","2.8","4.13","0.15",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"36924","RTX 4090","1","0.3","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","6.4","128","1.27","24.6","5528","640.1","712.1","2.8","4.13","0.2",,"M12SWA-TF","23.99"
,"21116","RTX 4090","1","0.65","False","AMD EPYC 7532 32-Core Processor","64","32","128","1.21","25","4956","766.5","850.1","33.33","33.33","0.33",,"H12SSL-I","23.99"
,"15969","RTX 4090","1","0.3","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","12.8","128","0.16","25.4","3591","4128.3","3084.1","2.8","4.13","0.2",,"MC62-G40-00","23.99"
,"32809","RTX 4090","1","0.75","False","AMD EPYC 7B13 64-Core Processor","128","16","64","1.43","12.7","8428","620.2","852.5","40","40","0.4",,"ROMED16QM3","23.99"
,"9624","RTX 4090","1","0.48","False","AMD EPYC 9554 64-Core Processor","256","32","64","0.28","25.6","3062.6","802.4","899.7","13.33","13.33","0.13",,"TURIN2D24G-2L","23.99"
,"10029","RTX 4090","1","0.48","False","AMD EPYC 9554 64-Core Emb Processor","256","32","64","0.59","25.6","1705.86","753.1","887.8","13.33","13.33","0.13",,"TURIN2D24G-2L","23.99"
,"14726","RTX 4090","1","0.44","False","AMD EPYC 7702 64-Core Processor","256","32","256","1.02","24.9","10035.2","6057.3","5853.9","29.33","29.33","0.24",,"ROME2D32GM-2T","23.99"
,"26487","RTX 4090","1","0.63","False","AMD EPYC 7713 64-Core Processor","256","32","64","0.64","24.7","5744","726.4","876.9","0","0","0.13",,"ROME2D32GM-2T","23.99"
,"14205","RTX 4090","1","0.55","False","AMD EPYC 7C13 64-Core Processor","256","21.33","96","0.07","23","1426.62","6025.2","2441.6","40","53.33","0.27",,"ROME2D32GM-2T","23.99"
,"10447","RTX 4090","1","0.5","False","AMD EPYC 7V13 64-Core Processor","256","32","128","1.32","20.4","8434","2167.8","210.1","1.33","1.33","0.07",,"ROME2D32GM-2T","23.99"
,"9204","RTX 4090","1","0.5","False","AMD EPYC 7C13 64-Core Processor","256","32","128","0.6","23.7","5969","6596.3","5641.4","10.67","10.67","0.27",,"ROME2D32GM-2T","23.99"
,"54495","RTX 4090","1","0.45","False","AMD EPYC 7742 64-Core Processor","256","18.29","96","0.64","12.8","9111.4","1470.5","1312.8","2.67","4","0.93",,"ROME2D32GM-2T","23.99"
,"53447","RTX 4090","1","0.22","False","AMD EPYC 7702 64-Core Processor","256","128","128","0.77","12.4","2645.9","838.8","419.8","0","0","0.2",,"ROME2D32GM-2T","22.49"
,"51617","RTX 4090","1","0.45","False","AMD EPYC 7742 64-Core Processor","256","36.57","192","0.93","25","8348","1798.8","1328.4","0.4","0.4","0.67",,"ROME2D32GM-2T","23.99"
,"11541","RTX 4090","1","0.5","False","AMD EPYC 7B13 64-Core Processor","256","64","128","0.44","23.9","6229","6645.8","5245.2","8.8","12","0.6",,"ROME2D32GM-2T","23.99"
