"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"20121","RTX 4090","2","0.5","False",,"0","0","256","2.34","15.3","5248.91","7274.4","5882.9","8","9.33","0.33",,"H12SSL-NT","23.99"
,"83998","RTX 4090","2","0.55","False","AMD EPYC 7R32 48-Core Processor","96","24","128","0.47","12.8","6067","6932.1","3500.4","40","53.33","0.53",,"H12SSL-i","23.99"
,"8336","RTX 4090","2","0.48","False","AMD EPYC 7443P 24-Core Processor","48","16","192","0.39","24.3","3880","490.6","741.2","5.4","5.37","0.27",,"H12SSL-NT","23.99"
,"41211","RTX 4090","2","0.6","False","AMD EPYC 7C13 64-Core Processor","128","32","64","1.31","12.8","3915","932.5","922.5","26.67","26.67","0.53",,"ROMED8-2T","23.99"
,"29567","RTX 4090","2","0.49","False","AMD EPYC 9354 32-Core Processor","128","25.6","64","1.27","25.6","6671.4","946","943.6","2.67","4","0.33",,"GENOA2D24G-2L","23.99"
,"27301","RTX 4090","2","0.5","False","AMD EPYC 7663 56-Core Processor","224","56","128","1.48","23","4817","1974.4","1034.8","6.67","6.67","0.4",,"ROME2D32GM-2T","23.99"
,"16403","RTX 4090","2","0.55","False","AMD EPYC 7702 64-Core Processor","128","32","128","0.54","23.9","3672","6099.5","3262.5","40","53.33","0.27",,"H12SSL-i","23.99"
,"30512","RTX 4090","2","0.5","False","AMD EPYC 7543 32-Core Processor","128","28.44","128","1.04","23.3","7625","4468","4538.8","0","0","0.2",,"ROME2D32GM-2T","23.99"
,"104621","RTX 4090","2","0.5","False","AMD Ryzen Threadripper PRO 5955WX 16-Cores","32","16","96","3.18","23.7","4123.3","5781.6","1357.9","40","40","0.2",,"Pro WS WRX80E-SAGE SE WIFI II","23.99"
,"11966","RTX 4090","2","0.6","False","AMD EPYC 7B12 64-Core Processor","128","32","96","1.4","12.8","4228.98","685.9","682.1","4","4","0.2",,"ROMED16QM3","23.99"
,"14848","RTX 4090","2","0.59","False","AMD EPYC 7543 32-Core Processor","64","21.33","192","0.46","23.5","2322","1368.9","335.1","13.33","13.33","0.67",,"ROMED16QM3","23.99"
,"4927","RTX 4090","2","0.48","False",,"128","64","128","3.05","12.4","1447","804.7","901.7","13.33","13.33","0.33",,"ROMED8-2T","23.99"
,"30492","RTX 4090","2","0.5","False","AMD EPYC 7543 32-Core Processor","128","28.44","128","0.19","18","4518.7","4374.5","4750.6","0","0","0.2",,"ROME2D32GM-2T","23.99"
,"15329","RTX 4090","2","0.45","False","AMD EPYC 7443P 24-Core Processor","48","16","64","0.93","25","1968","797","934.5","0","0","0.2",,"ROMED8-2T","23.99"
,"57958","RTX 4090","2","0.5","False","AMD EPYC 7402 24-Core Processor","48","24","128","2.81","24.6","3539","831.1","851.9","26.67","26.67","0.2",,"H12SSL-i","23.99"
,"136698","RTX 4090","2","0.5","False","AMD EPYC 7452 32-Core Processor","128","32","64","0.82","21.6","2129.2","1345.4","1307.1","1.33","1.33","0.2",,"H12DSG-O-","23.99"
,"25430","RTX 4090","2","0.45","False","AMD EPYC 7542 32-Core Processor","128","32","192","1.49","20.5","1209","184","35.2","5.33","4","0.2",,"H12DSG-O-","23.99"
,"45912","RTX 4090","2","0.86","False","AMD EPYC 7713 64-Core Processor","256","64","256","1.17","21.1","5763","3188.6","5566.3","5.33","10.67","0.4",,"ROME2D32GM-2T","47.99"
,"116317","RTX 4090","2","0.7","False","AMD EPYC 7B13 64-Core Processor","256","36.57","128","2.3","12.7","11468.8","6345.3","4572.8","10.67","10.67","0.67",,"ROME2D32GM-2T","47.99"
,"61353","RTX 4090","2","0.6","False","AMD EPYC 7B13 64-Core Processor","256","39.38","128","1.19","12.7","11878.4","8246.7","6061.6","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"55957","RTX 4090","2","0.75","False","AMD EPYC 7V73X 64-Core Processor","256","128","256","5.98","19.5","10444.8","1608.7","766.8","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"56614","RTX 4090","2","0.85","False","AMD EPYC 7742 64-Core Processor","128","64","192","1.25","22.8","5101","4585.4","4800.1","5.33","10.67","0.33",,"ROMED8-2T","47.99"
,"43645","RTX 4090","2","0.75","False","AMD EPYC 9354 32-Core Processor","128","32","192","0.51","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"39012","RTX 4090","2","0.5","False","AMD EPYC 7542 32-Core Processor","128","32","192","1.02","23.7","1530","139.7","43","5.33","4","0.2",,"H12DSG-O-","47.99"
,"76866","RTX 4090","2","0.55","False","Xeon® Gold 6133 ","80","32","128","0.61","2.9","1913","5119.5","1392.6","2.67","4","0.2",,"X11DPG-OT","23.99"
,"51777","RTX 4090","2","0.48","False","AMD EPYC 7B12 64-Core Processor","256","42.67","192","0.35","12.8","5134","2207.8","2116.3","1.33","1.33","0.2",,"ROME2D32GM-2T","23.99"
,"11733","RTX 4090","2","0.91","False","AMD Ryzen Threadripper 3960X 24-Core Processor","48","48","128","3.05","23.8","5829.9","601.9","641.7","2.67","4","0.2",,"ROG STRIX TRX40-E GAMING","23.99"
,"43765","RTX 4090","2","0.58","False","Xeon® Platinum 8352V ","144","36","192","0.68","12.4","2363.7","825.4","815.8","9.33","13.33","0.2",,"X12DPi-N6","23.99"
,"23084","RTX 4090","2","0.22","False","AMD EPYC 7502 32-Core Processor","64","21.33","96","0.59","12.4","3595.86","547.2","887.2","2.67","2.67","0.2",,"ROMED8-2T","23.99"
,"48161","RTX 4090","2","0.42","False","AMD EPYC 7742 64-Core Processor","128","64","256","2.99","23.6","4812.23","2006.2","66.6","2.67","2.67","0.2",,"H12SSL-i","23.99"
,"134862","RTX 4090","2","0.5","False","Xeon® Gold 6430","128","32","128","0.19","23.9","3086","176.1","94.9","2.67","4","0.2",,"BM-X13DEP","47.99"
,"81384","RTX 4090","2","0.5","False","AMD EPYC 7V13 64-Core Processor","256","64","128","0.22","19.1","6034","3248.6","1340.9","2.67","4","0.2",,"ROME2D32GM-2T","23.99"
,"54561","RTX 4090","2","0.12","False","AMD EPYC 7532 32-Core Processor","128","128","256","6.12","12.8","11366.4","1847.7","1447","2.67","4","0.2",,"ROME2D16-2T","22.49"
,"42380","RTX 4090","2","0.5","False","AMD EPYC 7452 32-Core Processor","128","32","256","2.59","21.7","11264","760","806.1","2.84","4","0.2",,"ROME2D32GM-2T","23.99"
,"123726","RTX 4090","2","0.38","False","AMD Ryzen Threadripper PRO 5965WX 24-Cores","48","24","128","0.22","25","4172","877.1","897","21.33","24","0.47",,"Pro WS WRX80E-SAGE SE WIFI II","23.99"
,"137510","RTX 4090","2","0.47","False","AMD EPYC 7542 32-Core Processor","128","32","128","1.56","22.5","6758","219.4","248.4","20","20","0.2",,"T1ADG","23.99"
,"28080","RTX 4090","2","0.45","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","21.33","96","0.17","12.4","1953","454.5","551.3","0.01","0","0.2",,,"23.99"
,"61120","RTX 4090","2","0.67","False","AMD EPYC 7542 32-Core Processor","128","32","256","0.66","23.1","3773.53","4138.5","2877.3","0","0","0.13",,"H12DSG-O-","23.99"
,"30825","RTX 4090","2","0.52","False","Xeon® E5-2680 v4 ","28","28","64","3.21","5.6","3402","916.6","892.4","2.67","4","0.2",,"X99S SLI PLUS ","23.99"
,"35681","RTX 4090","2","0.44","False","AMD EPYC 7K62 48-Core Processor","96","64","96","0.89","23.6","3118","879.1","826.5","2.67","4","0.2",,"H12SSL-I","23.99"
