"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"116317","RTX 4090","4","0.7","False","AMD EPYC 7B13 64-Core Processor","256","73.14","256","4.61","11","11468.8","6345.3","4572.8","10.67","10.67","0.67",,"ROME2D32GM-2T","47.99"
,"57250","RTX 4090","4","0.6","False","AMD EPYC 7B13 64-Core Processor","256","85.33","256","2.59","12.5","5385","8807.3","5620.4","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"45912","RTX 4090","4","0.86","False","AMD EPYC 7713 64-Core Processor","256","128","512","2.34","21.1","5763","3188.6","5566.3","5.33","10.67","0.4",,"ROME2D32GM-2T","47.99"
,"43645","RTX 4090","4","0.75","False","AMD EPYC 9354 32-Core Processor","128","64","384","1.03","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"37552","RTX 4090","4","0.42","False","AMD EPYC 7542 32-Core Processor","128","64","384","2.89","23.7","1568.31","87","28.2","4","4","0.17",,"H12DSG-O-","47.99"
,"29345","RTX 4090","4","0.45","False","Xeon® Platinum 8352S ","128","64","256","0.76","22","503","53.2","33.6","5.33","4","0.2",,"WHITLEY","47.99"
,"81476","RTX 4090","4","0.6","False","AMD EPYC 7V13 64-Core Processor","256","128","256","0.44","20.1","2516","4857.8","1623.2","2.67","4","0.4",,"ROME2D32GM-2T","23.99"
,"44336","RTX 4090","4","1","False","AMD EPYC 7763 64-Core Processor","256","128","384","2.33","25.1","14540.8","7500.7","5653.3","40","40","0.33",,"ROME2D32GM-2T","23.99"
,"14718","RTX 4090","4","0.5","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","25.6","512","0.99","24.2","3702","755.7","753.8","0","0","0.2",,"M12SWA-TF","23.99"
,"77029","RTX 4090","4","0.5","False","Xeon® Gold 6133 ","80","64","256","1.99","11.7","2533","4972.1","1363.3","2.67","4","0.2",,"X11DPG-OT-","23.99"
,"20004","RTX 4090","4","0.91","False","AMD EPYC 7702 64-Core Processor","256","73.14","192","0.71","12.8","3086.3","937.8","24.6","40","40","0.24",,"ROME2D32GM-2T","23.99"
,"19248","RTX 4090","4","0.52","False","AMD EPYC 7773X 64-Core Processor","256","73.14","384","1.04","12.7","5195","737.8","451.5","1.33","1.33","0.12",,"ROME2D32GM-2T","23.99"
,"42923","RTX 4090","4","0.45","False","AMD EPYC 7B13 64-Core Processor","256","128","512","6.14","14.5","8804","6828.5","5837","2.67","4","0.13",,"ROME2D32GM-2T","23.99"
,"25798","RTX 4090","4","0.65","False","AMD EPYC 7702 64-Core Processor","256","85.33","768","1.96","12.8","2228","824.1","846","40","40","0.24",,"ROME2D32GM-2T","23.99"
,"19011","RTX 4090","4","0.56","False","AMD EPYC 7713 64-Core Processor","128","128","512","2.5","25.4","3233","893.6","699","13.33","13.33","0.2",,"H12SSL-i","23.99"
,"15529","RTX 4090","4","0.69","False","AMD EPYC 7713 64-Core Processor","128","128","512","2.73","24.1","2789","2684.8","2935.4","2","2","0.2",,"H12SSL-i","23.99"
,"9467","RTX 4090","4","0.5","False","AMD EPYC 7742 64-Core Processor","128","128","512","2.98","25","5459.1","1856.2","227.7","0.67","2.67","0.11",,"ROMED8-2T","23.99"
,"25430","RTX 4090","4","0.45","False","AMD EPYC 7542 32-Core Processor","128","64","384","2.97","21.1","1209","184","35.2","5.33","4","0.2",,"H12DSG-O-","23.99"
,"8336","RTX 4090","4","0.48","False","AMD EPYC 7443P 24-Core Processor","48","32","384","0.78","24.1","3880","490.6","741.2","5.4","5.37","0.27",,"H12SSL-NT","23.99"
,"13918","RTX 4090","4","0.5","False","AMD EPYC 7763 64-Core Processor","128","128","512","2.92","25.4","5140","523.8","309.6","2.67","6.67","0.2",,"H12SSL-i","23.99"
,"46634","RTX 4090","4","0.58","False","Xeon® Platinum 8352V ","144","72","384","0.91","12.4","2368","824.3","673.4","9.33","13.33","0.2",,"X12DPi-N6","23.99"
,"42360","RTX 4090","4","0.5","False","Xeon® Platinum 8352V ","144","57.6","384","1.23","6.1","2530.51","775","600.2","0.4","0.4","0.2",,"X12DPi-N6","23.99"
,"39211","RTX 4090","4","0.5","False","Xeon® Platinum 8352V ","144","57.6","384","2.48","12.4","2358","909.6","241.6","9.33","13.33","0.13",,"X12DPi-N6","23.99"
,"838","RTX 4090","4","0.5","False","AMD Ryzen Threadripper PRO 3995WX 64-Cores","128","64","128","0.7","23","3385.9","873.4","911.5","13.65","13.65","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"17737","RTX 4090","4","0.5","False","AMD EPYC 7V13 64-Core Processor","128","128","256","9.82","24.4","21890","7805.1","7286.1","2.67","4","0.33",,"H12SSL-NT","23.99"
,"8328","RTX 4090","4","0.5","False","AMD Ryzen Threadripper PRO 5995WX 64-Cores","128","73.14","256","0.63","23.8","3149.39","720.6","819.7","13.65","13.65","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"30512","RTX 4090","4","0.5","False","AMD EPYC 7543 32-Core Processor","128","56.89","256","2.07","16.4","7625","4468","4538.8","0","0","0.2",,"ROME2D32GM-2T","23.99"
,"57783","RTX 4090","4","0.53","False","AMD EPYC 7C13 64-Core Processor","128","128","256","3.22","25.5","5120","487.5","434","4","4","0.2",,"H12SSL-i","23.99"
,"38948","RTX 4090","4","0.42","False","AMD EPYC 7K62 48-Core Processor","192","96","256","1.58","20.7","2493","147.8","29","4","4","0.2",,"H12DSG-O-","23.99"
,"59331","RTX 4090","4","0.55","False","AMD Ryzen Threadripper PRO 5965WX 24-Cores","48","48","256","1.91","24.3","6980","4682.6","3858.5","3.56","5.33","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"24351","RTX 4090","4","0.45","False","AMD EPYC 7742 64-Core Processor","128","128","256","0.6","23.9","4128","901.7","911.1","2.67","4","0.2",,"H12SSL-i","23.99"
,"11966","RTX 4090","4","0.6","False","AMD EPYC 7B12 64-Core Processor","128","64","192","2.81","12.8","4228.98","685.9","682.1","4","4","0.2",,"ROMED16QM3","23.99"
,"24640","RTX 4090","4","0.4","False","AMD EPYC 7742 64-Core Processor","128","128","128","0.71","22.8","4176","819.7","895.8","1.33","2.67","0.2",,"H12SSL-i","23.99"
,"15329","RTX 4090","4","0.45","False","AMD EPYC 7443P 24-Core Processor","48","32","128","1.85","25","1968","797","934.5","0","0","0.2",,"ROMED8-2T","23.99"
,"76987","RTX 4090","4","0.5","False","Xeon® Gold 6133 ","80","64","256","2","11.7","1628","4633.3","1634.8","2.67","4","0.2",,"X11DPG-OT-","23.99"
,"51777","RTX 4090","4","0.48","False","AMD EPYC 7B12 64-Core Processor","256","85.33","384","0.7","12.8","5134","2207.8","2116.3","1.33","1.33","0.2",,"ROME2D32GM-2T","23.99"
,"43765","RTX 4090","4","0.58","False","Xeon® Platinum 8352V ","144","72","384","1.36","12.4","2363.7","825.4","815.8","9.33","13.33","0.2",,"X12DPi-N6","23.99"
,"58761","RTX 4090","4","0.5","False","AMD EPYC 9135 16-Core Processor","30","30","512","1.5","12.7","2727.1","820.3","558.3","2.67","4","0.13",,"ROME2D32GM-2T","23.99"
,"42380","RTX 4090","4","0.5","False","AMD EPYC 7452 32-Core Processor","128","64","512","5.18","22.1","11264","760","806.1","2.84","4","0.2",,"ROME2D32GM-2T","23.99"
,"137510","RTX 4090","4","0.47","False","AMD EPYC 7542 32-Core Processor","128","64","256","3.12","22.5","6758","219.4","248.4","20","20","0.2",,"T1ADG","23.99"
,"123726","RTX 4090","4","0.38","False","AMD Ryzen Threadripper PRO 5965WX 24-Cores","48","48","256","0.44","25","4172","877.1","897","21.33","24","0.47",,"Pro WS WRX80E-SAGE SE WIFI II","23.99"
,"34582","RTX 4090","4","0.47","False","AMD EPYC 7542 32-Core Processor","128","73.14","512","1.71","21.7","2501.86","142.5","34.2","5.33","4","0.2",,"H12DSG-O-","47.99"
