"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"56458","RTX 4090","1","0.7","False","AMD EPYC 7B13 64-Core Processor","256","25.6","96","0.76","20.8","6709","7962.2","6345.5","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"57250","RTX 4090","1","0.6","False","AMD EPYC 7B13 64-Core Processor","256","21.33","64","0.65","23.4","5385","8807.3","5620.4","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"55957","RTX 4090","1","0.75","False","AMD EPYC 7V73X 64-Core Processor","256","64","128","2.99","19.5","10444.8","1608.7","766.8","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"41865","RTX 4090","1","0.89","False","AMD EPYC 7402P 24-Core Processor","48","48","256","6.39","12.4","884.63","768.6","833.3","40","40","0.2",,"MZ32-AR0-00","47.99"
,"44762","RTX 4090","1","0.75","False","AMD EPYC 7402P 24-Core Processor","48","24","128","1.41","12.4","6608.8","581.2","647.8","40","40","0.2",,"MZ32-AR0-00","47.99"
,"7372","RTX 4090","1","0.8","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","16","128","6.44","25","3481","932.1","888.8","4","5.33","0.27",,"Solar 2x48GB VRAM summer undervolt","47.99"
,"24352","RTX 4090","1","0.76","False","AMD Ryzen Threadripper PRO 5975WX 32-Cores","64","21.33","192","0.79","24.4","3433","1993.5","194.2","2.67","4","0.13",,"1046","47.99"
,"43645","RTX 4090","1","0.75","False","AMD EPYC 9354 32-Core Processor","128","16","96","0.26","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"52540","RTX 4090","1","0.85","False","AMD EPYC 7B13 64-Core Processor","128","32","128","0.64","23.9","4740","5035.8","4805.3","5.33","10.67","0.4",,"ROMED8-2T","47.99"
,"44336","RTX 4090","1","1","False","AMD EPYC 7763 64-Core Processor","256","32","96","0.58","25.1","14540.8","7500.7","5653.3","40","40","0.33",,"ROME2D32GM-2T","23.99"
,"67872","RTX 4090","1","0.5","False","Xeon® Platinum 8173M ","112","28","64","0.28","11.7","2686","8386.5","7589.1","2.67","4","0.2",,"X11DPG-OT-","23.99"
,"27113","RTX 4090","1","0.33","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","12.8","128","1.02","25","4422","3802.8","656.8","2.8","4.13","0.2",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"11657","RTX 4090","1","0.5","False","AMD EPYC 7282 16-Core Processor","32","6.4","64","0.07","23.5","3918","841.4","639","0","0","0.2",,"H12SSL-NT","23.99"
,"14716","RTX 4090","1","0.5","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","12.8","128","0.15","24.4","3548","678.2","628.2","0","0","0.2",,"M12SWA-TF","23.99"
,"16238","RTX 4090","1","0.33","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","12.8","128","0.16","25","3390","4187.4","3551.4","0","0","0.15",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"101699","RTX 4090","1","0.5","False","AMD EPYC 9B14 96-Core Processor","384","48","64","0.15","25.6","3427","911.8","911.2","40","40","0.29",,"GENOA2D24G-2L","23.99"
,"10029","RTX 4090","1","0.48","False","AMD EPYC 9554 64-Core Emb Processor","256","32","64","0.59","25.6","1705.86","753.1","887.8","13.33","13.33","0.13",,"TURIN2D24G-2L","23.99"
,"26486","RTX 4090","1","0.99","False","Xeon Phi™ 7250 ","272","272","192","3.23","3","225.9","2026.1","2301.6","40","40","0.19",,"0X0PWH","22.49"
,"26385","RTX 4090","1","0.8","False","AMD EPYC 7C13 64-Core Processor","256","32","128","1.09","22.3","2475.25","7310.7","6789.5","10.67","10.67","0.27",,"ROME2D32GM-2T","23.99"
,"14205","RTX 4090","1","0.55","False","AMD EPYC 7C13 64-Core Processor","256","21.33","96","0.07","9.2","1426.62","6025.2","2441.6","40","53.33","0.27",,"ROME2D32GM-2T","23.99"
,"9204","RTX 4090","1","0.5","False","AMD EPYC 7C13 64-Core Processor","256","32","128","0.6","18.8","5969","6596.3","5641.4","10.67","10.67","0.27",,"ROME2D32GM-2T","23.99"
,"54495","RTX 4090","1","0.45","False","AMD EPYC 7742 64-Core Processor","256","18.29","96","0.64","12.3","9111.4","1470.5","1312.8","2.67","4","0.93",,"ROME2D32GM-2T","23.99"
,"12764","RTX 4090","1","0.6","False","AMD EPYC 9V74 80-Core Processor","320","32","96","0.64","25.6","7030","901.8","928.1","13.33","13.33","0.31",,"GENOA2D24G-2L","23.99"
,"51612","RTX 4090","1","0.45","False","AMD EPYC 7742 64-Core Processor","256","32","128","1.21","24.9","8755.36","1515.2","1362.1","0.4","0.4","0.67",,"ROME2D32GM-2T","23.99"
,"67891","RTX 4090","1","0.4","False","AMD EPYC 7713 64-Core Processor","256","32","64","0.26","12.3","9580","919.2","799.7","2.67","4","0",,"ROME2D32GM-2T","23.99"
,"51751","RTX 4090","1","0.5","False","AMD EPYC 7742 64-Core Processor","256","32","64","0.62","24.8","7226.7","1717.5","1289.3","0.4","0.4","0.67",,"ROME2D32GM-2T","23.99"
,"31087","RTX 4090","1","0.5","False","AMD EPYC 7713 64-Core Processor","256","32","64","0.3","23.5","4857.18","7229.7","7735.2","2.67","2.67","0.33",,"ROME2D32GM-2T","23.99"
,"17898","RTX 4090","1","0.5","False","AMD Ryzen 5 7600X 6-Core Processor","12","12","96","0.3","25.6","4116.6","157.4","210.3","0","0","0.13",,"MAG B650M MORTAR WIFI ","23.99"
