"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"55817","RTX 4090","2","0.4","False","AMD EPYC 7713 64-Core Processor","256","64","128","0.76","12.3","9689.68","874.8","746.6","2.67","4","0.2",,"ROME2D32GM-2T","23.99"
,"51618","RTX 4090","2","0.45","False","AMD EPYC 7742 64-Core Processor","256","64","256","1.66","21.7","6708.2","1544.9","1265.2","0.4","0.4","0.67",,"ROME2D32GM-2T","23.99"
,"27999","RTX 4090","2","0.45","False","AMD EPYC 7713 64-Core Processor","256","56.89","128","0.59","24.2","6725","8045.4","7641.1","2.67","4","0.2",,"ROME2D32GM-2T","23.99"
,"15428","RTX 4090","2","0.8","False","AMD EPYC 7C13 64-Core Processor","256","128","256","5.81","23.8","2370.76","461.7","492.2","26.67","26.67","0.33",,"ROME2D32GM-2T","23.99"
,"18135","RTX 4090","2","0.7","False","AMD EPYC 7713 64-Core Processor","256","256","1024","4.68","18.9","4287","8205.2","7284.9","40","40","0.33",,"ROME2D32GM-2T","23.99"
,"24764","RTX 4090","2","0.52","False","AMD EPYC 7T83 64-Core Processor","256","85.33","384","2.97","24","2948.86","8275.2","7833.3","26.67","26.67","0.33",,"KMPG-D32 Series","23.99"
,"51617","RTX 4090","2","0.45","False","AMD EPYC 7742 64-Core Processor","256","73.14","384","1.86","24.9","8348","1798.8","1328.4","0.4","0.4","0.67",,"ROME2D32GM-2T","23.99"
,"14393","RTX 4090","2","0.5","False","AMD EPYC 7B13 64-Core Processor","256","128","1024","1.48","23.6","5774","901.2","878.1","6.67","6.67","0.17",,"ROME2D32GM-2T","23.99"
,"59090","RTX 4090","2","0.63","False","AMD EPYC 9654","384","256","768","4.08","25.6","367","1584.8","2452.2","2.67","4","0.93",,"MZ73-LM0-000","23.99"
,"25798","RTX 4090","2","0.65","False","AMD EPYC 7702 64-Core Processor","256","42.67","384","0.98","12.8","2228","824.1","846","40","40","0.24",,"ROME2D32GM-2T","23.99"
,"14726","RTX 4090","2","0.44","False","AMD EPYC 7702 64-Core Processor","256","64","512","2.04","23.8","10035.2","6057.3","5853.9","29.33","29.33","0.24",,"ROME2D32GM-2T","23.99"
,"42263","RTX 4090","2","0.31","False","AMD EPYC 7B13 64-Core Processor","128","128","512","2.62","25.5","6468","2416.7","2132.9","0.01","0.01","0.2",,"H12SSL-CT","23.99"
,"41574","RTX 4090","2","0.55","False","AMD EPYC 7J13 64-Core Processor","128","128","512","5.49","25.5","1107","6368.4","6196.5","6.67","6.67","0.2",,"H12SSL-I","23.99"
,"41250","RTX 4090","2","0.31","False","AMD EPYC 7B13 64-Core Processor","128","128","512","3","25.5","4051.3","2288","1710.3","1.33","1.33","0.2",,"H12SSL-NT","23.99"
,"40799","RTX 4090","2","0.53","False","AMD EPYC 9654P 96-Core Processor","192","192","384","2.85","25.6","2797","554.4","756.3","1.33","1.33","0.09",,"GENOAD12M3-2Q","23.99"
,"29352","RTX 4090","2","0.6","False","AMD EPYC 7713 64-Core Processor","128","85.33","384","3.46","25.5","12390.4","7875.9","7085","6.67","6.67","0.2",,"H12SSL-i","23.99"
,"44904","RTX 4090","2","0.5","False","AMD EPYC 7B12 64-Core Processor","128","85.33","384","1.83","23.9","2277","1879.6","1543.6","40","40","0.29",,"MZ32-AR0-00","23.99"
,"31352","RTX 4090","2","0.92","False","AMD EPYC 7532 32-Core Processor","128","128","1024","10.46","20.3","11776","901.3","869.3","2.84","4","0.2",,"ROME2D32GM-2T","23.99"
,"19883","RTX 4090","2","0.5","False","AMD EPYC 7543 32-Core Processor","128","64","512","1.18","16.4","6022","6536.3","4993.8","9.33","9.33","0.27",,"ROME2D32GM-2T","23.99"
,"25165","RTX 4090","2","0.6","False","AMD EPYC 7C13 64-Core Processor","128","128","512","6.16","25.4","5224","473.8","726.6","2.67","4","0.2",,"H12D-8D","23.99"
,"8321","RTX 4090","2","0.25","False","AMD EPYC 7542 32-Core Processor","64","64","512","1.48","25","4771.5","928.8","924.8","0.67","0.67","0.13",,"H12SSL-NT","23.99"
,"15037","RTX 4090","2","0.35","False","AMD Ryzen 5 5500","12","12","64","0.66","12.7","1005","924","935.3","2.67","4","0.37",,"B550M DS3H AC","23.99"
,"8024","RTX 4090","2","0.65","False","AMD EPYC 7B13 64-Core Processor","128","64","512","2.85","25.4","5720.2","3491.8","2975.9","2.67","4","0.2",,"H12SSL-i","23.99"
,"52975","RTX 4090","2","0.2","False","AMD EPYC 7532 32-Core Processor","64","25.6","96","1.1","12.6","2405","813.3","935.8","0","0","0.2",,"MZ32-001-A1","23.99"
,"58187","RTX 4090","2","0.23","False","Xeon® Gold 6133 ","80","32","64","0.39","11.6","359.1","940.4","891","2.67","4","0.4",,,"23.99"
,"29846","RTX 4090","2","0.5","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","32","128","0.73","23.2","2566","884","883.1","13.65","13.65","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"18803","RTX 4090","2","0.24","False","AMD EPYC 7532 32-Core Processor","128","32","256","0.81","23.4","2593","934.1","491.1","0","0","0.2",,"ROME2D32GM-2T","23.99"
,"36225","RTX 4090","2","0.5","False","AMD EPYC 9334 32-Core Processor","128","25.6","256","1.02","25.6","6595.8","1670.7","1686.5","0","0","0.33",,"GENOA2D24G-2L","23.99"
,"49442","RTX 4090","2","0.35","False","AMD EPYC 7402 24-Core Processor","48","24","128","0.43","25","1780.7","926.8","850","2.67","4","0.2",,"ROMED8-2T","23.99"
,"49347","RTX 4090","2","0.24","False","AMD Ryzen 9 7950X3D 16-Core Processor","32","32","64","0.97","25.6","4207","203.9","230.6","4","4","0.2",,"X670E GAMING PLUS WIFI ","23.99"
,"24948","RTX 4090","2","0.32","False","AMD EPYC 7532 32-Core Processor","64","32","128","0.69","23","3262","864.4","898.2","5.33","5.33","0.27",,"H12SSL-i","23.99"
,"68031","RTX 4090","2","0.45","False","Xeon® Gold 6330 ","112","28","128","0.49","18.9","2532","742.3","687.3","2.67","4","0.33",,"BS55M2C1SA","23.99"
,"20628","RTX 4090","2","0.24","False","AMD Ryzen 9 7950X3D 16-Core Processor","32","32","64","1.4","25.6","3422.1","244.5","235.2","4","4","0.2",,"MAG X670E TOMAHAWK WIFI ","23.99"
,"18032","RTX 4090","2","0.22","False","AMD EPYC 7352 24-Core Processor","48","24","96","0.32","25","3460","917.2","938.9","0","0","0.2",,"H12SSL-i","23.99"
,"23341","RTX 4090","2","0.17","False","AMD EPYC 7642 48-Core Processor","96","48","128","0.97","25","2437.21","610.3","401.1","0.01","0.01","0.02",,"H12SSL-i","23.99"
,"28749","RTX 4090","2","0.17","False","AMD EPYC 7742 64-Core Processor","128","64","64","0.61","23.6","794","902.7","910.5","2.67","4","0.2",,"H12SSL-i","23.99"
,"14420","RTX 4090","2","0.35","False","AMD EPYC 7B13 64-Core Processor","128","128","256","5.53","25.5","4384","7084.4","5723.9","6.67","6.67","0.13",,"S8036GM2NE","23.99"
,"56458","RTX 4090","2","0.7","False","AMD EPYC 7B13 64-Core Processor","256","51.2","192","1.52","20.8","6709","7962.2","6345.5","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"57250","RTX 4090","2","0.6","False","AMD EPYC 7B13 64-Core Processor","256","42.67","128","1.29","12.7","5385","8807.3","5620.4","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"55264","RTX 4090","2","0.75","False","AMD EPYC 7773X 64-Core Processor","256","64","256","1.74","23.6","16281.6","1455.5","795.1","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"55957","RTX 4090","2","0.75","False","AMD EPYC 7V73X 64-Core Processor","256","128","256","5.98","20.5","10444.8","1608.7","766.8","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"24352","RTX 4090","2","0.76","False","AMD Ryzen Threadripper PRO 5975WX 32-Cores","64","42.67","384","1.59","24.4","3433","1993.5","194.2","2.67","4","0.13",,"1046","47.99"
,"48622","RTX 4090","2","0.6","False","AMD Ryzen Threadripper PRO 5975WX 32-Cores","64","64","512","2.25","22.7","5319.4","835.3","754","6","6","0.2",,"WRX80 Creator","47.99"
,"28796","RTX 4090","2","0.6","False","AMD EPYC 7402P 24-Core Processor","48","48","512","1.87","23.7","951","814.5","841.4","40","40","0.24",,"H12SSL-i","47.99"
,"48272","RTX 4090","2","0.6","False","AMD EPYC 9334 32-Core Processor","64","64","256","4.06","25.6","5772","927.7","725.4","6","6","0.2",,"H13SSL-N","47.99"
,"42995","RTX 4090","2","0.6","False","AMD EPYC 7C13 64-Core Processor","128","64","256","2.85","24","4024.8","857.8","790.1","6.67","6.67","0.2",,"ROMED8-2T","47.99"
,"136578","RTX 4090","2","0.55","False","AMD Ryzen 9 9950X3D 16-Core Processor","32","32","128","2.15","12.7","4433.99","4316.7","4414.9","26.67","26.67","0.33",,"X870E Taichi","47.99"
,"37292","RTX 4090","2","0.52","False","AMD EPYC 7532 32-Core Processor","60","60","192","2.79","25","1899.9","665","760.9","0.13","1.2","0.2",,"H12SSL-i","47.99"
,"7372","RTX 4090","2","0.8","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","32","256","12.87","25","3481","932.1","888.8","4","5.33","0.27",,"Solar 2x48GB VRAM summer undervolt","47.99"
,"38442","RTX 4090","2","0.6","False","AMD EPYC 7542 32-Core Processor","128","32","192","1.2","23.4","1508.01","230.2","50.9","5.33","4","0.2",,"H12DSG-O-","47.99"
,"102656","RTX 4090","2","0.3","False","Xeon® Platinum 8473C","208","83.2","128","1.03","23.8","4130","761","708.2","2.67","4","0.33",,"WA5480 G3","47.99"
,"52540","RTX 4090","2","0.85","False","AMD EPYC 7B13 64-Core Processor","128","64","256","1.29","23.6","4740","5035.8","4805.3","5.33","10.67","0.4",,"ROMED8-2T","47.99"
,"43645","RTX 4090","2","0.75","False","AMD EPYC 9354 32-Core Processor","128","32","192","0.51","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"39012","RTX 4090","2","0.5","False","AMD EPYC 7542 32-Core Processor","128","32","192","1.02","21.5","1530","139.7","43","5.33","4","0.2",,"H12DSG-O-","47.99"
,"36475","RTX 4090","2","0.55","False","AMD EPYC 7542 32-Core Processor","128","32","192","1.36","18.7","751.67","306.2","24.3","5.33","4","0.2",,"H12DSG-O-","47.99"
,"15484","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","0.15","25","3799","3861.2","3222.3","0","0","0.15",,"H12SSL-NT","23.99"
,"76866","RTX 4090","2","0.55","False","Xeon® Gold 6133 ","80","32","128","0.61","11.7","1913","5119.5","1392.6","2.67","4","0.2",,"X11DPG-OT","23.99"
,"15970","RTX 4090","2","0.3","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","12.8","256","0.3","25.5","3654","4070.8","3516.4","0","0","0.15",,"M12SWA-TF","23.99"
,"51777","RTX 4090","2","0.48","False","AMD EPYC 7B12 64-Core Processor","256","42.67","192","0.35","12.4","5134","2207.8","2116.3","1.33","1.33","0.2",,"ROME2D32GM-2T","23.99"
,"4819","RTX 4090","2","0.5","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","32","64","0.55","22.9","3529","817.7","872.8","13.65","13.65","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"4590","RTX 4090","2","0.5","False","AMD Ryzen Threadripper PRO 5995WX 64-Cores","128","36.57","96","0.35","23.5","2878.23","747.8","833.8","13.65","13.65","0.27",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"23084","RTX 4090","2","0.22","False","AMD EPYC 7502 32-Core Processor","64","21.33","96","0.59","12.4","3595.86","547.2","887.2","2.67","2.67","0.2",,"ROMED8-2T","23.99"
,"68414","RTX 4090","2","0.19","False","AMD EPYC 7282 16-Core Processor","32","32","256","0.83","25","1494.92","298.2","733.9","1.33","1.33","0.13",,"H12SSL-i","23.99"
,"15438","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","0.17","25","3978","4362.3","3845.3","0","0","0.15",,"H12SSL-NT","23.99"
,"134862","RTX 4090","2","0.5","False","Xeon® Gold 6430","128","32","128","0.19","23.9","3086","176.1","94.9","2.67","4","0.2",,"BM-X13DEP","47.99"
,"81384","RTX 4090","2","0.5","False","AMD EPYC 7V13 64-Core Processor","256","64","128","0.22","19.8","6034","3248.6","1340.9","2.67","4","0.2",,"ROME2D32GM-2T","23.99"
,"15488","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","0.12","25","3951","4370","3951.4","0","0","0.15",,"H12SSL-NT","23.99"
,"14626","RTX 4090","2","0.3","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","25.6","256","0.42","25.4","3363.6","754.8","499.2","2.8","4.13","0.2",,"M12SWA-TF","23.99"
,"14675","RTX 4090","2","0.3","False","AMD Ryzen Threadripper PRO 3955WX 16-Cores","32","12.8","256","0.41","25.5","3322.4","813.3","497.5","0","0","0.15",,"M12SWA-TF","23.99"
,"111686","RTX 4090","2","0.45","False","AMD EPYC 7742 64-Core Processor","256","64","128","0.74","20.5","6456.5","1653.3","1308.8","0.67","0.67","0.93",,"ROME2D32GM-2T","23.99"
,"17403","RTX 4090","2","0.45","False","AMD EPYC 7V12 64-Core Processor","128","85.33","384","2.77","23.3","9246","916.4","941.4","2.84","4","0.2",,"MZ32-AR0-00","23.99"
,"58199","RTX 4090","2","0.26","False","Core™ i9-9900 ","16","16","64","1.63","11.8","3375","934","932.1","2.67","4","0.2",,"WS Z390 PRO","23.99"
,"53593","RTX 4090","2","0.15","False","Xeon® Platinum 8352V ","144","36","256","1.46","24.1","1639","199.3","13.1","4","4","0.2",,"X12DPG-OA6","23.99"
,"57839","RTX 4090","2","0.4","False","AMD Ryzen Threadripper PRO 5955WX 16-Cores","32","32","128","2.99","12.2","4931","865","826.2","2.67","4","0.2",,"MC62-G40-00","23.99"
,"67827","RTX 4090","2","0.4","False","Xeon® E5-2699 v4 ","44","44","96","1.23","10.9","3214.1","660.8","348.1","40","40","0.2",,"X99-Ultra Gaming-CF","23.99"
,"22240","RTX 4090","2","0.43","False","Xeon® E5-2697A v4 ","64","32","128","0.51","10.8","3303","144.7","224.2","0","0","0.13",,"X10DRG-O","23.99"
,"58849","RTX 4090","2","0.2","False","AMD EPYC 7642 48-Core Processor","192","38.4","192","0.63","12.8","6057","930.1","833","2.67","4","0.2",,"ROME2D32GM-2T","23.99"
,"122761","RTX 4090","2","0.3","False","AMD EPYC 7532 32-Core Processor","64","64","96","2.89","22.3","2236","230","113.9","2.67","4","0.13",,"H12SSL-i","23.99"
,"85525","RTX 4090","2","0.4","False","Xeon® Gold 6234 ","32","32","128","0.65","11.7","3069","348","95.9","2.67","4","0.27",,"81C7","23.99"
,"103058","RTX 4090","2","0.24","False","AMD Ryzen 9 7950X3D 16-Core Processor","32","32","64","1.45","25.6","5443.8","254.7","300.8","4","4","0.2",,"MAG X670E TOMAHAWK WIFI ","23.99"
,"20794","RTX 4090","2","0.32","False","Xeon® E5-2699 v3 ","72","72","128","0.64","11.6","3213.7","792","873.9","1.33","2.67","0.2",,"X99","23.99"
,"79565","RTX 4090","2","0.51","False","AMD Ryzen 9 7950X 16-Core Processor","32","32","96","1.29","12.7","4500","774.1","717","2.67","4","0.11",,"ProArt X870E-CREATOR WIFI","23.99"
,"56707","RTX 4090","2","0.8","False","Xeon® E5-2695 v3 ","28","28","128","0.38","10.3","474","893.4","485.1","4","4","0.33",,"X99-MR9S","23.99"
,"59183","RTX 4090","2","0.5","False","AMD EPYC 7513 32-Core Processor","64","64","192","1.33","12.7","2670","727.7","680.8","2.67","4","0.4",,"MZ01-CE1-00","47.99"
,"15451","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","0.23","25","3587.64","3659.5","3448.5","0","0","0.15",,"H12SSL-NT","23.99"
,"37921","RTX 4090","2","0.3","False","AMD Ryzen Threadripper PRO 3995WX 64-Cores","128","51.2","256","0.4","24.3","3353.93","3822.9","3065.4","2.8","4.13","0.2",,"Pro WS WRX80E-SAGE SE WIFI","23.99"
,"15402","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","0.31","17.6","4000","2932","1888.4","0","0","0.15",,"H12SSL-NT","23.99"
,"44764","RTX 4090","2","0.3","False","AMD EPYC 7282 16-Core Processor","32","12.8","256","1.08","23.4","4538","3103.9","704.8","0","0","0.2",,"H12SSL-NT","23.99"
,"45335","RTX 4090","2","0.1","False","AMD EPYC 9654 96-Core Processor","384","96","64","1.56","25.6","3472","212.8","200.8","1.33","1.33","0.2",,"NF5468-A7-A0-R0-00","23.99"
,"13252","RTX 4090","2","0.24","False","AMD EPYC 7402 24-Core Processor","48","24","128","1.65","23.8","5693","920.9","505.8","0","0","0.2",,"H12SSL-i","23.99"
