"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"57191","RTX 4090","4","0.6","False","AMD EPYC 7B13 64-Core Processor","256","85.33","256","2.32","25","1277","7500.3","5608.2","40","40","0.67",,"ROME2D32GM-2T","47.99"
,"55264","RTX 4090","4","0.75","False","AMD EPYC 7773X 64-Core Processor","256","128","512","3.47","23.9","16281.6","1455.5","795.1","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"55957","RTX 4090","4","0.75","False","AMD EPYC 7V73X 64-Core Processor","256","256","512","11.95","19.5","10444.8","1608.7","766.8","13.33","13.33","0.33",,"ROME2D32GM-2T","47.99"
,"45912","RTX 4090","4","0.86","False","AMD EPYC 7713 64-Core Processor","256","128","512","2.34","24.8","5763","3188.6","5566.3","5.33","10.67","0.4",,"ROME2D32GM-2T","47.99"
,"38442","RTX 4090","4","0.6","False","AMD EPYC 7542 32-Core Processor","128","64","384","2.41","21.4","1508.01","230.2","50.9","5.33","4","0.2",,"H12DSG-O-","47.99"
,"137284","RTX 4090","4","0.38","False","Xeon® Gold 6330 ","112","89.6","512","2.16","22.4","2632","832.4","794.6","2.67","4","0.33",,"BS55M2C1SA","47.99"
,"56614","RTX 4090","4","0.85","False","AMD EPYC 7742 64-Core Processor","128","128","384","2.5","23","5101","4585.4","4800.1","5.33","10.67","0.33",,"ROMED8-2T","47.99"
,"43645","RTX 4090","4","0.75","False","AMD EPYC 9354 32-Core Processor","128","64","384","1.03","25.6","7126","5017.4","4689.2","5.33","10.67","0.4",,"H13DSG-O-","47.99"
,"25671","RTX 4090","4","0.5","False","AMD EPYC 7542 32-Core Processor","128","64","384","2.88","21.5","5754","180.8","53.3","5.33","4","0.2",,"H12DSG-O-","47.99"
,"42995","RTX 4090","4","0.6","False","AMD EPYC 7C13 64-Core Processor","128","128","512","5.7","24","4024.8","857.8","790.1","6.67","6.67","0.2",,"ROMED8-2T","47.99"
